"URL","IS SENIOR","PRICE","HOA/MONTH","SCHOOL SCORE","SCHOOL DISTANCE","SCHOOL NAME","DRIVE DISTANCE(KM)","DRIVE DURATION(MIN)","DAYS ON MARKET","PROPERTY TYPE","CITY","LOCATION","ZIP","BEDS","BATHS","SQUARE FEET","YEAR BUILT","FAVORITE","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME"
"http://www.redfin.com/CA/South-San-Francisco/1-Appian-Way-94080/unit-708-8/home/949755","N","618000","696","9","0.5","Monte Verde Elementary School","57.4","38","9","Condo/Co-op","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","3","2.0","1273","1979","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/East-Palo-Alto/1507-Ursula-Way-94303/home/1124675","N","785000","","1","0.4","Costano Elementary School","22.0","20","9","Single Family Residential","East Palo Alto","East Palo Alto","94303","3","2.0","1150","1956","N","",""
"http://www.redfin.com/CA/South-San-Francisco/3872-Shamrock-Ct-94080/home/915839","N","899000","","7","0.3","Skyline Elementary School","59.2","41","9","Single Family Residential","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","5","2.5","2000","1969","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/East-Palo-Alto/2124-Lincoln-St-94303/home/867916","N","829000","","2","0.6","Brentwood Academy","21.0","18","9","Single Family Residential","EAST PALO ALTO","EAST PALO ALTO","94303","3","2.0","1120","1979","N","",""
"http://www.redfin.com/CA/Colma/426-B-St-94014/home/1913443","N","795000","","5","0.4","Susan B. Anthony Elementary School","63.1","43","9","Single Family Residential","COLMA","COLMA","94014","3","2.0","1510","1982","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Belmont/3900-Christian-Dr-94002/home/761357","N","825000","","10","0.3","Fox Elementary School","45.4","32","10","Single Family Residential","BELMONT","BELMONT","94002","3","2.0","1280","1963","N","",""
"http://www.redfin.com/CA/Daly-City/372-Imperial-Way-94015/unit-4/home/1352879","N","510000","387","7","0.5","Junipero Serra Elementary School","60.3","42","11","Townhouse","DALY CITY","DALY CITY","94015","2","1.5","1048","1974","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/San-Bruno/723-Acacia-Ave-94066/home/1120484","N","899000","","6","0.2","Allen (decima M.) Elementary School","54.0","37","11","Single Family Residential","San Bruno","Mills Park","94066","2","1.0","1410","1947","N","",""
"http://www.redfin.com/CA/Brisbane/223-Tulare-St-94005/home/2012823","N","699000","","8","0.1","Brisbane Elementary School","57.9","39","11","Single Family Residential","BRISBANE","BRISBANE","94005","3","2.0","1030","1928","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/1013-Dwight-Ave-94019/home/1294537","N","829000","","4","2.1","El Granada Elementary School","59.4","46","11","Single Family Residential","HALF MOON BAY","HALF MOON BAY","94019","3","1.0","1020","1964","N","September-2-2017 01:00 PM","September-2-2017 04:00 PM"
"http://www.redfin.com/CA/San-Carlos/633-Elm-St-94070/unit-202/home/1655682","N","729000","362","9","0.6","Brittan Acres Elementary School","33.4","26","12","Condo/Co-op","SAN CARLOS","SAN CARLOS","94070","1","1.0","774","2003","N","",""
"http://www.redfin.com/CA/Pacifica/446-Andover-Dr-94044/home/595641","N","739000","2","6","0.3","Sunset Ridge Elementary School","61.8","44","13","Single Family Residential","PACIFICA","PACIFICA","94044","3","1.0","1130","1965","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Mateo/3377-La-Selva-St-94403/unit-A/home/113814125","N","599000","409","6","1.8","Parkside Elementary School","38.2","29","13","Condo/Co-op","SAN MATEO","SAN MATEO","94403","2","1.0","723","1963","N","",""
"http://www.redfin.com/CA/Daly-City/24-Hampshire-Ave-94015/home/2050748","N","899888","","7","0.4","Junipero Serra Elementary School","60.9","41","14","Single Family Residential","DALY CITY","DALY CITY","94015","4","2.0","1540","1972","N","August-27-2017 01:30 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Belmont/300-Davey-Glen-Rd-94002/unit-3804/home/1205955","N","525000","456","10","0.3","Central Elementary School","35.9","27","14","Condo/Co-op","BELMONT","BELMONT","94002","1","1.0","725","1965","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/462-Laurel-Ave-94019/home/1138644","N","575000","500","6","0.2","Alvin S. Hatch Elementary School","58.9","46","14","Condo/Co-op","HALF MOON BAY","HALF MOON BAY","94019","2","2.0","1090","1986","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/Skyline-Dr-94015/home/1328668","N","888000","","6","0.2","Franklin Delano Roosevelt Elementary School","62.3","44","15","Single Family Residential","DALY CITY","DALY CITY","94015","3","2.0","1600","1965","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/San-Bruno/4252-Shelter-Creek-Ln-94066/home/1763188","N","619000","420","8","0.6","John Muir Elementary School","57.3","39","16","Condo/Co-op","SAN BRUNO","SAN BRUNO","94066","2","2.0","1000","1972","N","",""
"http://www.redfin.com/CA/Daly-City/1551-Southgate-Ave-94015/unit-260/home/1288408","N","549000","410","5","0.2","Daniel Webster Elementary School","62.5","42","17","Condo/Co-op","DALY CITY","DALY CITY","94015","2","1.5","1029","1974","N","",""
"http://www.redfin.com/CA/East-Palo-Alto/1275-Cypress-St-94303/home/1470944","N","649950","","2","0.5","Brentwood Academy","21.4","21","17","Single Family Residential","EAST PALO ALTO","EAST PALO ALTO","94303","3","1.0","860","1925","N","",""
"http://www.redfin.com/CA/Half-Moon-Bay/4-Patrick-Way-94019/home/1660051","N","875000","395","6","0.6","Alvin S. Hatch Elementary School","58.2","44","18","Townhouse","HALF MOON BAY","HALF MOON BAY","94019","3","2.5","1580","1992","N","",""
"http://www.redfin.com/CA/South-San-Francisco/766-Circle-Ct-94080/home/1900970","N","769000","","5","0.4","Los Cerritos Elementary School","55.9","41","19","Single Family Residential","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","2","1.0","890","1941","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Pacifica/484-Inverness-Dr-94044/home/1530378","N","849500","","6","0.4","Sunset Ridge Elementary School","60.3","42","21","Single Family Residential","PACIFICA","PACIFICA","94044","3","3.0","1870","1955","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/Bellevue-Ave-94014/home/554145","N","699000","","5","0.5","George Washington Elementary School","70.7","47","22","Single Family Residential","DALY CITY","DALY CITY","94014","2","2.0","900","1912","N","",""
"http://www.redfin.com/CA/San-Bruno/216-Santa-Clara-Ave-94066/home/1180392","N","799000","","6","0.2","Lomita Park Elementary School","50.6","38","22","Single Family Residential","SAN BRUNO","SAN BRUNO","94066","3","2.0","910","1925","N","August-27-2017 03:00 PM","August-27-2017 05:00 PM"
"http://www.redfin.com/CA/Foster-City/Undisclosed-address-94404/home/1093541","N","825000","510","10","1.5","Audubon Elementary School","38.3","28","22","Condo/Co-op","Foster City","Foster City","94404","2","2.0","1233","1981","N","",""
"http://www.redfin.com/CA/Pacifica/221-Forest-Park-Dr-94044/home/583732","N","819000","","6","0.2","Franklin Delano Roosevelt Elementary School","63.2","46","22","Single Family Residential","PACIFICA","PACIFICA","94044","3","2.0","1110","1967","N","",""
"http://www.redfin.com/CA/Burlingame/1056-El-Camino-Real-94010/unit-204/home/26773982","N","652000","548","10","0.4","Roosevelt Elementary School","46.3","33","23","Condo/Co-op","BURLINGAME","BURLINGAME","94010","1","1.0","838","1980","N","",""
"http://www.redfin.com/CA/Pacifica/289-Catalina-Ave-94044/home/1673593","N","869999","2","6","0.1","Sunset Ridge Elementary School","61.8","43","23","Single Family Residential","PACIFICA","PACIFICA","94044","3","1.0","1060","1964","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Redwood-City/2405-Hastings-Shore-Ln-94065/home/992913","N","699000","497","10","1.3","Sandpiper Elementary School","33.8","25","24","Condo/Co-op","REDWOOD CITY","REDWOOD CITY","94065","1","1.0","747","1995","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Burlingame/1056-El-Camino-Real-94010/unit-202/home/26773968","N","658000","548","10","0.4","Roosevelt Elementary School","46.3","33","24","Condo/Co-op","BURLINGAME","BURLINGAME","94010","1","1.0","904","1980","N","",""
"http://www.redfin.com/CA/San-Mateo/601-Laurel-Ave-94401/unit-507/home/142984930","Y","865000","70","6","0.4","Sunnybrae Elementary School","41.4","31","25","Condo/Co-op","SAN MATEO","SAN MATEO","94401","2","2.0","1450","1992","N","",""
"http://www.redfin.com/CA/Daly-City/John-Glenn-Cir-94015/home/1361969","N","867000","","7","0.1","Skyline Elementary School","59.1","41","30","Single Family Residential","DALY CITY","DALY CITY","94015","3","2.0","1280","1971","N","August-27-2017 01:30 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/South-San-Francisco/2692-Leix-Way-94080/home/1499052","N","899000","","7","0.4","Skyline Elementary School","59.1","41","30","Single Family Residential","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","5","2.5","2000","1970","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Francisco/The-Village-at-Garden-Valley/Plan-2A/home/137499689","N","861216","","5","0.3","Susan B. Anthony Elementary School","63.4","43","","Single Family Residential","San Francisco","The Village at Garden Valley","94104","2","2.5","1335","","N","",""
"http://www.redfin.com/CA/Burlingame/1056-El-Camino-Real-94010/unit-201/home/26773960","N","875000","548","10","0.4","Roosevelt Elementary School","46.3","33","32","Condo/Co-op","BURLINGAME","BURLINGAME","94010","2","2.0","1110","1980","N","",""
"http://www.redfin.com/CA/San-Mateo/3909-Oneill-Dr-94403/home/1058720","N","850000","","8","0.3","George Hall Elementary School","37.7","28","32","Single Family Residential","SAN MATEO","SAN MATEO","94403","2","1.0","860","1950","N","",""
"http://www.redfin.com/CA/Burlingame/1056-El-Camino-Real-94010/home/1748487","N","658000","548","10","0.4","Roosevelt Elementary School","46.3","33","32","Condo/Co-op","BURLINGAME","BURLINGAME","94010","1","1.0","904","1980","N","",""
"http://www.redfin.com/CA/San-Mateo/4285-George-Ave-94403/unit-4/home/1859317","N","768000","440","10","0.6","Central Elementary School","36.3","28","35","Condo/Co-op","SAN MATEO","SAN MATEO","94403","2","2.0","1040","1965","N","",""
"http://www.redfin.com/CA/San-Mateo/Tidelands/Plan-1/home/104466682","N","806595","","5","0.9","Horrall Elementary School","41.2","29","","Single Family Residential","San Mateo","Tidelands","94404","1","1.0","898","","N","",""
"http://www.redfin.com/CA/South-San-Francisco/290-Hillside-Blvd-94080/home/1655702","N","899000","90","5","0.1","Martin Elementary School","56.6","39","35","Single Family Residential","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","3","2.5","1700","2001","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Redwood-City/213-Dumbarton-Ave-94063/home/1276075","N","699000","","3","0.5","Garfield Elementary School","29.5","25","37","Single Family Residential","REDWOOD CITY","REDWOOD CITY","94063","3","1.0","900","1957","N","",""
"http://www.redfin.com/CA/Millbrae/1388-Broadway-94030/unit-368/home/28919079","N","898800","412","9","0.3","Green Hills Elementary School","50.2","37","39","Condo/Co-op","MILLBRAE","MILLBRAE","94030","2","2.0","1107","2009","N","August-26-2017 02:00 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/DALY-CITY/18-Hibiscus-Ct-94014/home/137117865","N","861216","300","5","0.4","Susan B. Anthony Elementary School","63.3","43","40","Townhouse","Daly City","Original Daly City","94014","2","2.5","1335","2017","N","August-25-2017 10:00 AM","August-25-2017 05:30 PM"
"http://www.redfin.com/CA/San-Carlos/633-Elm-St-94070/unit-115/home/1008696","N","749950","362","9","0.6","Brittan Acres Elementary School","33.4","26","42","Condo/Co-op","SAN CARLOS","SAN CARLOS","94070","1","1.0","774","2003","N","",""
"http://www.redfin.com/CA/Pacifica/1132-Banyan-Way-94044/home/1957397","N","895500","","8","0.1","Ortega Elementary School","74.0","52","42","Single Family Residential","PACIFICA","PACIFICA","94044","3","2.0","1600","1962","N","August-26-2017 01:30 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/La-Honda/40-Sylvan-Way-94020/home/105496750","N","649000","280","","","","59.9","54","44","Single Family Residential","LA HONDA","LA HONDA","94020","2","2.0","1070","1941","N","",""
"http://www.redfin.com/CA/San-Bruno/240-Linden-Ave-94066/home/1951094","N","865000","","7","0.3","El Crystal Elementary School","51.2","38","44","Single Family Residential","SAN BRUNO","SAN BRUNO","94066","3","2.0","1160","1925","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/4100-Cabrillo-Hwy-N-94019/unit-308/home/141578391","N","650000","828","4","0.6","El Granada Elementary School","63.7","50","45","Condo/Co-op","HALF MOON BAY","HALF MOON BAY","94019","0","1.0","515","1997","N","",""
"http://www.redfin.com/CA/South-San-Francisco/Chapman-Ave-94080/home/606221","N","750000","","5","0.3","Martin Elementary School","56.1","37","45","Single Family Residential","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","2","1.0","700","1912","N","",""
"http://www.redfin.com/CA/San-Mateo/2655-Edison-St-94403/unit-304/home/105500423","N","730000","377","8","0.3","Beresford Elementary School","40.3","29","46","Condo/Co-op","SAN MATEO","SAN MATEO","94403","2","2.0","997","1962","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Pacifica/1545-Crespi-Dr-94044/home/2054010","N","884900","","8","0.8","Ortega Elementary School","72.1","48","49","Single Family Residential","Pacifica","Pacifica","94044","4","2.0","1190","1961","N","",""
"http://www.redfin.com/CA/Daly-City/585-Villa-St-94014/unit-10/home/1146680","N","480000","277","5","0.2","Susan B. Anthony Elementary School","62.0","45","49","Condo/Co-op","Daly City","Daly City","94014","2","1.5","838","1964","N","",""
"http://www.redfin.com/CA/Daly-City/170-Accacia-St-94014/home/1354965","N","679788","","4","0.4","Bayshore Elementary School","61.5","43","51","Single Family Residential","DALY CITY","DALY CITY","94014","2","2.0","860","1937","N","",""
"http://www.redfin.com/CA/Brisbane/308-Sierra-Point-Rd-94005/home/1950329","N","799000","","8","0.4","Brisbane Elementary School","58.6","41","51","Single Family Residential","Brisbane","Brisbane","94005","2","1.0","860","1932","N","",""
"http://www.redfin.com/CA/Menlo-Park/1420-Modoc-Ave-94025/home/1767064","N","789000","","2","0.2","Belle Haven Elementary School","23.5","20","51","Single Family Residential","MENLO PARK","MENLO PARK","94025","3","1.0","1000","1951","N","",""
"http://www.redfin.com/CA/Daly-City/368-Imperial-Way-94015/unit-342/home/2056676","N","499900","365","7","0.5","Junipero Serra Elementary School","60.2","41","55","Condo/Co-op","DALY CITY","DALY CITY","94015","2","2.0","847","1974","N","",""
"http://www.redfin.com/CA/DALY-CITY/15-Hibiscus-Ct-94014/home/132519478","N","886165","300","","","","62.8","47","55","Townhouse","DALY CITY","DALY CITY","94014","2","2.0","1442","2017","N","August-25-2017 10:00 AM","August-25-2017 05:30 PM"
"http://www.redfin.com/CA/San-Mateo/1705-Palm-Ave-94402/unit-1/home/17307277","N","649000","314","6","0.6","Sunnybrae Elementary School","39.9","28","56","Condo/Co-op","SAN MATEO","SAN MATEO","94402","1","1.0","770","2007","N","August-26-2017 11:00 AM","August-26-2017 01:59 PM"
"http://www.redfin.com/CA/San-Mateo/2655-Edison-St-94403/unit-105/home/1822723","N","715000","265","8","0.3","Beresford Elementary School","40.3","29","60","Condo/Co-op","SAN MATEO","SAN MATEO","94403","2","2.0","949","1962","N","",""
"http://www.redfin.com/CA/DALY-CITY/336-Rosebud-94014/home/132532540","N","871912","300","","","","62.8","47","61","Townhouse","DALY CITY","DALY CITY","94014","2","2.0","1335","2017","N","August-25-2017 10:00 AM","August-25-2017 05:30 PM"
"http://www.redfin.com/CA/Daly-City/89-Goethe-St-94014/unit-7/home/12225740","N","649000","369","5","0.7","George Washington Elementary School","69.9","45","68","Condo/Co-op","DALY CITY","DALY CITY","94014","2","1.5","1165","2005","N","",""
"http://www.redfin.com/CA/East-Palo-Alto/468-Wisteria-Dr-94303/home/1584233","N","875000","","2","0.4","Brentwood Academy","20.9","20","69","Single Family Residential","EAST PALO ALTO","EAST PALO ALTO","94303","3","2.0","1110","1951","N","",""
"http://www.redfin.com/CA/Redwood-City/2780-Westmoreland-Ave-94063/home/1202087","N","840000","","6","1.1","Selby Lane Elementary School","30.1","25","71","Single Family Residential","REDWOOD CITY","REDWOOD CITY","94063","2","1.0","840","1925","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/La-Honda/401-Scenic-Dr-94020/home/906733","N","653000","365","","","","58.0","53","71","Single Family Residential","LA HONDA","LA HONDA","94020","2","2.0","1155","1939","N","August-27-2017 01:30 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Daly-City/100-Chelsea-Ct-94014/unit-C/home/115768142","N","848902","386","6","0.7","John F. Kennedy Elementary School","65.6","46","72","Condo/Co-op","DALY CITY","DALY CITY","94014","2","2.0","1234","2017","N","August-26-2017 10:00 AM","August-26-2017 05:30 PM"
